Id,Clickstart,UTCMilliseconds,PCLocalTime,PCTime,EventId,BinaryFile,ClickNo,Amplitude,UID,parentID,parentUID
179588,2018-06-01 21:16:55,593,16:54.6,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2953,90.04378458,174002954,490,1895
179589,2018-06-01 21:16:55,708,16:54.7,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2954,87.56983782,174002955,490,1895
179590,2018-06-01 21:16:55,827,16:54.8,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2955,88.01451848,174002956,490,1895
179591,2018-06-01 21:16:55,941,16:54.9,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2956,85.81856694,174002957,490,1895
179592,2018-06-01 21:16:55,46,16:55.0,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2957,87.06761274,174002958,490,1895
179593,2018-06-01 21:16:55,164,16:55.2,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2958,84.50314536,174002959,490,1895
179594,2018-06-01 21:16:55,285,16:55.3,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2959,85.20954921,174002960,490,1895
179595,2018-06-01 21:16:55,399,16:55.4,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2960,88.78552274,174002961,490,1895
179596,2018-06-01 21:16:56,527,16:55.5,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2961,86.4711903,174002962,490,1895
179597,2018-06-01 21:16:56,764,16:55.8,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2962,81.69211742,174002963,490,1895
179598,2018-06-01 21:16:56,885,16:55.9,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2963,82.47989414,174002964,490,1895
179599,2018-06-01 21:16:56,87,16:56.1,48:13.5,490,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,2964,81.73077102,174002965,490,1895
179601,2018-06-01 21:19:00,29,19:00.0,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3457,96.52079281,174003458,491,1896
179602,2018-06-01 21:19:00,156,19:00.2,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3458,94.81474726,174003459,491,1896
179603,2018-06-01 21:19:00,277,19:00.3,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3459,96.33453769,174003460,491,1896
179604,2018-06-01 21:19:00,391,19:00.4,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3460,92.59221002,174003461,491,1896
179605,2018-06-01 21:19:00,499,19:00.5,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3461,97.55266207,174003462,491,1896
179606,2018-06-01 21:19:01,606,19:00.6,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3462,98.50288757,174003463,491,1896
179607,2018-06-01 21:19:01,714,19:00.7,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3463,94.91182737,174003464,491,1896
179608,2018-06-01 21:19:01,828,19:00.8,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3464,98.00079937,174003465,491,1896
179609,2018-06-01 21:19:01,946,19:00.9,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3465,97.23810965,174003466,491,1896
179610,2018-06-01 21:19:01,67,19:01.1,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3466,96.18074489,174003467,491,1896
179611,2018-06-01 21:19:01,192,19:01.2,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3467,97.86826926,174003468,491,1896
179612,2018-06-01 21:19:01,320,19:01.3,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3468,98.69417438,174003469,491,1896
179613,2018-06-01 21:19:01,450,19:01.4,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3469,99.46033137,174003470,491,1896
179600,2018-06-01 21:19:02,578,19:01.6,48:25.9,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3470,101.8248182,174003471,491,1896
179614,2018-06-01 21:19:02,708,19:01.7,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3471,103.4430826,174003472,491,1896
179615,2018-06-01 21:19:02,837,19:01.8,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3472,104.2250911,174003473,491,1896
179616,2018-06-01 21:19:02,968,19:02.0,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3473,104.5500977,174003474,491,1896
179617,2018-06-01 21:19:02,106,19:02.1,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3474,103.5813429,174003475,491,1896
179618,2018-06-01 21:19:02,246,19:02.2,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3475,103.0124043,174003476,491,1896
179619,2018-06-01 21:19:02,378,19:02.4,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3476,105.2064632,174003477,491,1896
179620,2018-06-01 21:19:03,503,19:02.5,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3477,104.817494,174003478,491,1896
179621,2018-06-01 21:19:03,605,19:02.6,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3478,103.4812755,174003479,491,1896
179622,2018-06-01 21:19:03,745,19:02.7,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3479,108.0300742,174003480,491,1896
179623,2018-06-01 21:19:03,859,19:02.9,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3480,105.9961337,174003481,491,1896
179624,2018-06-01 21:19:03,980,19:03.0,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3481,104.7469646,174003482,491,1896
179625,2018-06-01 21:19:03,109,19:03.1,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3482,100.5114839,174003483,491,1896
179626,2018-06-01 21:19:03,257,19:03.3,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3483,99.10880549,174003484,491,1896
179627,2018-06-01 21:19:03,400,19:03.4,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3484,104.6511478,174003485,491,1896
179628,2018-06-01 21:19:04,534,19:03.5,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3485,102.4106251,174003486,491,1896
179629,2018-06-01 21:19:04,664,19:03.7,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3486,106.0797383,174003487,491,1896
179630,2018-06-01 21:19:04,920,19:03.9,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3488,99.2540773,174003489,491,1896
179631,2018-06-01 21:19:04,154,19:04.2,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3490,94.17669182,174003491,491,1896
179632,2018-06-01 21:19:04,345,19:04.3,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3491,92.87247873,174003492,491,1896
179633,2018-06-01 21:19:05,539,19:04.5,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3492,88.01425642,174003493,491,1896
179634,2018-06-01 21:19:05,740,19:04.7,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3493,95.03990253,174003494,491,1896
179635,2018-06-01 21:19:05,905,19:04.9,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3494,101.2998016,174003495,491,1896
179636,2018-06-01 21:19:05,51,19:05.1,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3495,103.3559332,174003496,491,1896
179637,2018-06-01 21:19:05,192,19:05.2,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3496,106.905512,174003497,491,1896
179638,2018-06-01 21:19:05,330,19:05.3,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3497,109.2114351,174003498,491,1896
179639,2018-06-01 21:19:05,463,19:05.5,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3498,106.3947401,174003499,491,1896
179640,2018-06-01 21:19:06,593,19:05.6,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3499,99.88623884,174003500,491,1896
179641,2018-06-01 21:19:06,719,19:05.7,53:12.5,491,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3500,98.24162188,174003501,491,1896
179643,2018-06-01 21:20:38,733,20:37.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3779,94.31966067,174003780,492,1897
179644,2018-06-01 21:20:38,948,20:37.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3781,91.13037129,174003782,492,1897
179645,2018-06-01 21:20:39,895,20:38.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3788,89.87578142,174003789,492,1897
179646,2018-06-01 21:20:39,126,20:39.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3790,95.53648849,174003791,492,1897
179647,2018-06-01 21:20:39,231,20:39.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3791,94.63613094,174003792,492,1897
179648,2018-06-01 21:20:40,537,20:39.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3793,91.66447186,174003794,492,1897
179642,2018-06-01 21:20:40,675,20:39.7,53:12.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3794,94.62017656,174003795,492,1897
179649,2018-06-01 21:20:40,780,20:39.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3795,97.52115657,174003796,492,1897
179650,2018-06-01 21:20:40,897,20:39.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3796,98.47449081,174003797,492,1897
179651,2018-06-01 21:20:40,9,20:40.0,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3797,91.20918098,174003798,492,1897
179652,2018-06-01 21:20:40,131,20:40.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3798,95.73232275,174003799,492,1897
179653,2018-06-01 21:20:40,240,20:40.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3799,95.17677532,174003800,492,1897
179654,2018-06-01 21:20:41,510,20:40.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3801,92.61570958,174003802,492,1897
179655,2018-06-01 21:20:41,618,20:40.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3802,96.97304134,174003803,492,1897
179656,2018-06-01 21:20:41,768,20:40.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3803,94.95567223,174003804,492,1897
179657,2018-06-01 21:20:41,916,20:40.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3804,101.9769669,174003805,492,1897
179658,2018-06-01 21:20:41,42,20:41.0,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3805,99.69507606,174003806,492,1897
179659,2018-06-01 21:20:41,195,20:41.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3806,102.8861069,174003807,492,1897
179660,2018-06-01 21:20:41,298,20:41.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3807,96.24749033,174003808,492,1897
179661,2018-06-01 21:20:41,457,20:41.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3808,99.80943869,174003809,492,1897
179662,2018-06-01 21:20:42,589,20:41.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3809,103.3219825,174003810,492,1897
179663,2018-06-01 21:20:42,717,20:41.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3810,96.64070679,174003811,492,1897
179664,2018-06-01 21:20:42,879,20:41.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3811,103.5409508,174003812,492,1897
179665,2018-06-01 21:20:42,33,20:42.0,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3812,99.90193482,174003813,492,1897
179666,2018-06-01 21:20:42,166,20:42.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3813,102.0843093,174003814,492,1897
179667,2018-06-01 21:20:42,284,20:42.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3814,103.2033855,174003815,492,1897
179668,2018-06-01 21:20:42,426,20:42.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3815,104.1074021,174003816,492,1897
179669,2018-06-01 21:20:43,589,20:42.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3816,98.6103409,174003817,492,1897
179670,2018-06-01 21:20:43,741,20:42.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3817,100.3539699,174003818,492,1897
179671,2018-06-01 21:20:43,946,20:42.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3818,97.77867788,174003819,492,1897
179672,2018-06-01 21:20:43,75,20:43.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3819,95.37838147,174003820,492,1897
179673,2018-06-01 21:20:43,225,20:43.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3820,94.67346447,174003821,492,1897
179674,2018-06-01 21:20:43,335,20:43.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3821,96.19864418,174003822,492,1897
179675,2018-06-01 21:20:43,436,20:43.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3822,96.5416652,174003823,492,1897
179676,2018-06-01 21:20:44,613,20:43.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3823,101.1307594,174003824,492,1897
179677,2018-06-01 21:20:44,744,20:43.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3824,86.1927371,174003825,492,1897
179678,2018-06-01 21:20:44,870,20:43.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3825,93.08653077,174003826,492,1897
179679,2018-06-01 21:20:44,50,20:44.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3826,94.89676728,174003827,492,1897
179680,2018-06-01 21:20:44,159,20:44.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3827,88.73144829,174003828,492,1897
179681,2018-06-01 21:20:44,359,20:44.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3828,98.84861713,174003829,492,1897
179682,2018-06-01 21:20:44,493,20:44.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3829,98.5668691,174003830,492,1897
179683,2018-06-01 21:20:45,773,20:44.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3830,86.81082297,174003831,492,1897
179684,2018-06-01 21:20:45,885,20:44.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3831,94.42753737,174003832,492,1897
179685,2018-06-01 21:20:45,61,20:45.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3832,100.5231766,174003833,492,1897
179686,2018-06-01 21:20:45,199,20:45.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3833,86.13872773,174003834,492,1897
179687,2018-06-01 21:20:45,337,20:45.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3834,95.1650927,174003835,492,1897
179688,2018-06-01 21:20:45,499,20:45.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3835,87.53781618,174003836,492,1897
179689,2018-06-01 21:20:46,679,20:45.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3836,95.85285996,174003837,492,1897
179690,2018-06-01 21:20:46,780,20:45.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3837,87.60041097,174003838,492,1897
179691,2018-06-01 21:20:46,914,20:45.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3838,98.7688393,174003839,492,1897
179692,2018-06-01 21:20:46,65,20:46.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3839,100.0950839,174003840,492,1897
179693,2018-06-01 21:20:46,209,20:46.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3840,99.79075389,174003841,492,1897
179694,2018-06-01 21:20:46,356,20:46.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3841,96.50874625,174003842,492,1897
179695,2018-06-01 21:20:47,504,20:46.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3842,96.3166713,174003843,492,1897
179696,2018-06-01 21:20:47,646,20:46.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3843,99.60074843,174003844,492,1897
179697,2018-06-01 21:20:47,929,20:46.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3844,99.85455513,174003845,492,1897
179698,2018-06-01 21:20:47,72,20:47.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3845,99.84210414,174003846,492,1897
179699,2018-06-01 21:20:47,206,20:47.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3846,99.71013493,174003847,492,1897
179700,2018-06-01 21:20:47,461,20:47.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3848,97.26953166,174003849,492,1897
179701,2018-06-01 21:20:50,487,20:50.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3863,90.58458675,174003864,492,1897
179702,2018-06-01 21:20:51,611,20:50.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3864,92.15884862,174003865,492,1897
179703,2018-06-01 21:20:51,728,20:50.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3865,93.67751178,174003866,492,1897
179704,2018-06-01 21:20:51,849,20:50.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3866,94.8950127,174003867,492,1897
179705,2018-06-01 21:20:51,992,20:51.0,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3867,94.82710475,174003868,492,1897
179706,2018-06-01 21:20:51,191,20:51.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3868,97.14210154,174003869,492,1897
179707,2018-06-01 21:20:51,386,20:51.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3869,97.05068449,174003870,492,1897
179708,2018-06-01 21:20:52,564,20:51.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3870,96.57021091,174003871,492,1897
179709,2018-06-01 21:20:52,713,20:51.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3871,97.8615389,174003872,492,1897
179710,2018-06-01 21:20:52,899,20:51.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3872,98.74252749,174003873,492,1897
179711,2018-06-01 21:20:52,82,20:52.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3873,101.3314901,174003874,492,1897
179712,2018-06-01 21:20:52,256,20:52.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3874,99.01787136,174003875,492,1897
179713,2018-06-01 21:20:52,419,20:52.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3875,100.3199723,174003876,492,1897
179714,2018-06-01 21:20:53,577,20:52.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3876,99.85854596,174003877,492,1897
179715,2018-06-01 21:20:53,733,20:52.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3877,100.0051624,174003878,492,1897
179716,2018-06-01 21:20:53,896,20:52.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3878,96.4599552,174003879,492,1897
179717,2018-06-01 21:20:53,74,20:53.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3879,96.43200309,174003880,492,1897
179718,2018-06-01 21:20:53,261,20:53.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3880,96.00284712,174003881,492,1897
179719,2018-06-01 21:20:53,436,20:53.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3881,91.16063297,174003882,492,1897
179720,2018-06-01 21:20:54,618,20:53.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3882,83.80479874,174003883,492,1897
179721,2018-06-01 21:20:54,726,20:53.7,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3883,80.24625543,174003884,492,1897
179722,2018-06-01 21:20:54,912,20:53.9,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3884,89.65351492,174003885,492,1897
179723,2018-06-01 21:20:54,92,20:54.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3885,93.63341768,174003886,492,1897
179724,2018-06-01 21:20:54,263,20:54.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3886,96.91709759,174003887,492,1897
179725,2018-06-01 21:20:54,430,20:54.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3887,95.63456634,174003888,492,1897
179726,2018-06-01 21:20:55,604,20:54.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3888,98.02874007,174003889,492,1897
179727,2018-06-01 21:20:55,779,20:54.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3889,98.13542624,174003890,492,1897
179728,2018-06-01 21:20:55,972,20:55.0,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3890,98.34458556,174003891,492,1897
179729,2018-06-01 21:20:55,105,20:55.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3891,98.41424867,174003892,492,1897
179730,2018-06-01 21:20:55,230,20:55.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3892,96.26382308,174003893,492,1897
179731,2018-06-01 21:20:55,370,20:55.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3893,95.88914967,174003894,492,1897
179732,2018-06-01 21:20:55,474,20:55.5,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3894,98.46358168,174003895,492,1897
179733,2018-06-01 21:20:56,580,20:55.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3895,97.29656928,174003896,492,1897
179734,2018-06-01 21:20:56,754,20:55.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3896,94.69672958,174003897,492,1897
179735,2018-06-01 21:20:56,144,20:56.1,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3897,90.77948276,174003898,492,1897
179736,2018-06-01 21:20:56,267,20:56.3,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3898,88.60503143,174003899,492,1897
179737,2018-06-01 21:20:56,372,20:56.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3899,90.07297235,174003900,492,1897
179738,2018-06-01 21:20:57,553,20:56.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3900,91.07450475,174003901,492,1897
179739,2018-06-01 21:20:57,764,20:56.8,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3901,96.74694836,174003902,492,1897
179740,2018-06-01 21:20:57,964,20:57.0,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3902,95.90099665,174003903,492,1897
179741,2018-06-01 21:20:57,210,20:57.2,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3903,98.17642931,174003904,492,1897
179742,2018-06-01 21:20:57,422,20:57.4,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3904,98.24681031,174003905,492,1897
179743,2018-06-01 21:20:58,619,20:57.6,01:10.5,492,Click_Detector_Sperm_whale_click_detector_Clicks_20180601_210000.pgdf           ,3905,97.66679675,174003906,492,1897
