Id,CopyId,UTC,UTCMilliseconds,PCLocalTime,PCTime,EventEnd,eventType,nClicks,minNumber,bestNumber,maxNumber,colour,comment,channels,TMModelName1,TMLatitude1,TMLongitude1,BeamLatitude1,BeamLongitude1,BeamTime1,TMSide1,TMChi21,TMAIC1,TMProbability1,TMDegsFreedom1,TMPerpendicularDistance1,TMPerpendicularDistanceError1,TMDepth1,TMDepthError1,TMHydrophones1,TMError1,TMComment1,TMLatitude2,TMLongitude2,BeamLatitude2,BeamLongitude2,BeamTime2,TMSide2,TMChi22,TMAIC2,TMProbability2,TMDegsFreedom2,TMPerpendicularDistance2,TMPerpendicularDistanceError2,TMDepth2,TMDepthError2,TMHydrophones2,TMError2,TMComment2,UID,ChannelBitmap,SequenceBitmap
351,,2018-07-27 07:45:35.295,295,2018-07-27 08:45:35.295,2019-09-25 10:19:48.272,2018-07-27 07:47:20.832,SWC         ,141,1,1,1,3,,3,Least squares                 ,39.75766483121662,13.880727630123953,39.75951666666667,13.876983333333333,1532677481570,0,0.7876607802129656,113.48484844960223,,,380.32523856854067,9.342144296466133,0,,0,"{""NAME"":""SimpleError"",""PERP"":9.342E0,""PARR"":4.167E0,""ANGLE"":2.081E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,351,,
352,,2018-07-27 07:45:42.302,302,2018-07-27 08:45:42.302,2019-09-25 10:19:48.272,2018-07-27 07:48:43.817,NOTE        ,239,,,,4,Lots of clicks seean in this block but not trains visible                       ,3,Least squares                 ,39.69900439441244,14.062114810022432,39.775333333333336,13.8899,1532678110280,0,7.862304488410614,1867.3661637533155,,,16985.00107622947,6534.164588728344,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.534E3,""PARR"":4.534E2,""ANGLE"":2.064E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,352,,
353,,2018-07-27 11:37:35.047,47,2018-07-27 12:37:35.047,2019-09-25 10:21:07.626,2018-07-27 12:22:17.994,SWC         ,833,1,1,1,5,,3,Least squares                 ,40.169024454646554,14.146509140957821,40.14305,14.200666666666667,1532693801360,0,4.212684323694144,3504.7406729898335,,,5430.096040555609,41.434516387455794,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.143E1,""PARR"":1.501E1,""ANGLE"":2.117E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,353,,
354,,2018-07-27 13:50:34.423,423,2018-07-27 14:50:34.423,2019-09-25 10:24:34.627,2018-07-27 14:16:10.960,SWC         ,558,1,1,1,6,,3,Least squares                 ,40.34752680109629,14.286475724222003,40.31815,14.348133333333333,1532700928860,0,34.56407962686075,19221.628272534577,,,6159.027813434913,115.23306566177963,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.152E2,""PARR"":4.298E1,""ANGLE"":2.17E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,354,,
355,,2018-07-27 14:35:57.555,555,2018-07-27 15:35:57.555,2019-09-25 10:24:34.643,2018-07-27 15:07:02.697,SWC         ,1011,1,1,1,7,,3,Least squares                 ,40.38331860066611,14.375360927607376,40.37295,14.394383333333334,1532703104470,0,2.435975234311167,2461.8990114199673,,,1979.9850560299146,9.155221832990177,0,,0,"{""NAME"":""SimpleError"",""PERP"":9.155E0,""PARR"":4.518E0,""ANGLE"":2.275E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,355,,
356,,2018-07-27 14:37:31.661,661,2018-07-27 15:37:31.661,2019-09-25 10:24:34.643,2018-07-27 14:58:02.540,SWC         ,916,1,1,1,8,,3,Least squares                 ,40.36626031873245,14.404883337545257,40.3738,14.395566666666667,1532703145190,0,2.671481688425045,2445.734263220491,,,1150.6724624225822,5.734493012571208,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.734E0,""PARR"":3.424E0,""ANGLE"":2.397E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,356,,
357,,2018-07-27 14:47:20.992,992,2018-07-27 15:47:20.992,2019-09-25 10:24:34.643,2018-07-27 15:18:45.843,SWC         ,932,1,1,1,9,,3,Least squares                 ,40.3626463693636,14.415607170728018,40.375933333333336,14.398516666666668,1532703249320,0,13.567028618288978,12621.33661500875,,,2067.2205224719105,9.711316778532108,0,,0,"{""NAME"":""SimpleError"",""PERP"":9.711E0,""PARR"":6.476E0,""ANGLE"":2.38E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,357,,
358,,2018-07-27 14:55:27.301,301,2018-07-27 15:55:27.301,2019-09-25 10:24:34.643,2018-07-27 15:00:05.287,SWB         ,106,1,1,1,10,,3,Least squares                 ,40.389160186880005,14.426371582813731,40.39273333333333,14.420066666666667,1532704031850,0,0.3227699055652311,37.56807017878403,,,665.1193905313407,107.58992133442445,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.076E2,""PARR"":3.171E2,""ANGLE"":2.38E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,358,,
359,,2018-07-27 15:22:55.494,494,2018-07-27 16:22:55.494,2019-09-25 10:24:34.643,2018-07-27 15:25:43.432,SWB         ,47,1,1,1,11,,3,Least squares                 ,40.42446734616549,14.44362833279584,40.42313333333333,14.447983333333333,1532705256420,0,1.2122469946608965,58.55111475974034,,,397.10412594797987,43.14475043432764,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.314E1,""PARR"":4.899E1,""ANGLE"":2.206E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,359,,
360,,2018-07-27 15:27:26.106,106,2018-07-27 16:27:26.106,2019-09-25 10:38:15.320,2018-07-27 15:51:50.028,SWC         ,196,1,1,1,12,,3,Least squares                 ,40.4280396615278,14.492066411666743,40.43215,14.456683333333334,1532705733430,0,7.836874265031692,1524.3536074161482,,,3027.503928796421,81.56265782682122,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.156E1,""PARR"":3.499E1,""ANGLE"":4.893E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,360,,
361,,2018-07-27 15:45:49.986,986,2018-07-27 16:45:49.986,2019-09-25 10:38:15.337,2018-07-27 16:06:30.397,SWC         ,317,1,1,1,1,,3,Least squares                 ,40.40411135670975,14.422052420756641,40.39823333333333,14.422933333333333,1532707563350,0,6.631872145156239,2093.0397257242153,,,657.4058773594077,7.092978139498981,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.093E0,""PARR"":7.723E0,""ANGLE"":6.202E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,361,,
362,,2018-07-27 15:50:14.830,830,2018-07-27 16:50:14.830,2019-09-25 10:38:15.337,2018-07-27 16:06:14.568,SWC         ,183,1,1,1,2,,3,Least squares                 ,40.40328288457384,14.416401730976132,40.39776666666667,14.417616666666667,1532707751030,0,6.609927427249458,1200.3968643321518,,,621.5242571450109,15.918923979388271,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.592E1,""PARR"":8.196E0,""ANGLE"":5.26E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,362,,
363,,2018-07-27 16:14:07.309,309,2018-07-27 17:14:07.309,2019-09-25 10:38:15.337,2018-07-27 16:25:07.883,SWC         ,195,1,1,1,3,,3,Least squares                 ,40.40197353774232,14.399690841807931,40.401516666666666,14.3947,1532709189550,0,1.625981876842176,317.81450223054,,,425.36517839834227,18.506502023994617,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.851E1,""PARR"":1.327E1,""ANGLE"":6.228E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,363,,
364,,2018-07-27 16:19:59.245,245,2018-07-27 17:19:59.245,2019-09-25 10:38:15.337,2018-07-27 16:30:43.505,SWC         ,226,1,1,1,4,,3,Least squares                 ,40.39711880982456,14.396817589014258,40.39693333333334,14.39555,1532709051510,0,9.994033954359395,2242.6636057765045,,,109.23282006064416,3.7711875329686326,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.771E0,""PARR"":3.773E0,""ANGLE"":6.761E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,364,,
365,,2018-07-27 16:38:20.322,322,2018-07-27 17:38:20.322,2019-09-25 10:38:15.337,2018-07-27 16:46:34.311,SWC         ,260,1,1,1,5,,3,Least squares                 ,40.43095219100032,14.371426064351441,40.41175,14.388316666666666,1532710586330,0,37.74391682268,9741.93054025144,,,2567.982618217154,225.2142270330501,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.252E2,""PARR"":3.417E1,""ANGLE"":5.958E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,365,,
366,,2018-07-27 16:38:27.018,18,2018-07-27 17:38:27.018,2019-09-25 10:25:16.710,2018-07-27 16:45:58.823,SWC         ,164,1,1,1,6,,3,Least squares                 ,40.411403047469726,14.388320278081803,40.41153333333333,14.388133333333334,1532710576900,0,8.478722235132118,1377.553002091403,,,21.442262183574755,22.09,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.209E1,""PARR"":1.29E1,""ANGLE"":6.394E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,366,,
367,,2018-07-27 16:38:43.973,973,2018-07-27 17:38:43.973,2019-09-25 10:38:15.337,2018-07-27 16:39:57.385,SWC         ,11,1,1,1,7,,3,Least squares                 ,40.40373812863207,14.384456996115738,40.406083333333335,14.38385,1532709607200,0,0.9622512978741788,12.66026168086761,,,265.61235869295353,28.96531511650072,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.897E1,""PARR"":2.333E1,""ANGLE"":5.94E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,367,,
368,,2018-07-27 16:41:37.548,548,2018-07-27 17:41:37.548,2019-09-25 10:38:15.337,2018-07-27 16:47:26.533,SWC         ,798,1,1,1,8,,3,Least squares                 ,40.412694923057586,14.367883974083998,40.407066666666665,14.381633333333333,1532709742820,0,17.917960510751918,14266.696566558527,,,1320.7858339656013,65.12376189256295,0,,0,"{""NAME"":""SimpleError"",""PERP"":6.512E1,""PARR"":2.208E1,""ANGLE"":2.38E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,368,,
369,,2018-07-27 16:55:16.898,898,2018-07-27 17:55:16.898,2019-09-25 10:38:15.337,2018-07-27 17:08:53.059,SWC         ,867,1,1,1,9,,3,Least squares                 ,40.40876844333089,14.416948366934784,40.4187,14.396316666666667,1532711098850,0,29.25943988528049,25313.415500767624,,,2065.1486715296264,36.036145958664385,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.604E1,""PARR"":8.901E0,""ANGLE"":1.682E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,369,,
370,,2018-07-27 16:57:13.324,324,2018-07-27 17:57:13.324,2019-09-25 10:38:15.337,2018-07-27 17:02:57.676,SWC         ,175,1,1,1,10,,3,Least squares                 ,40.41399517257714,14.380738474072468,40.410066666666665,14.3869,1532710441130,0,20.085932773353697,3478.8663697901893,,,679.9453314539164,32.30247674835442,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.23E1,""PARR"":9.601E0,""ANGLE"":1.682E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,370,,
371,,2018-07-27 16:56:37.377,377,2018-07-27 17:56:37.377,2019-09-25 10:38:15.337,2018-07-27 16:57:23.880,SWC         ,38,1,1,1,11,,3,Least squares                 ,40.41462909238731,14.395504112775381,40.41478333333333,14.3908,1532710711130,0,7.37133327613389,269.36799794082003,,,398.3539851598611,191.29349790679674,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.913E2,""PARR"":2.816E2,""ANGLE"":2.101E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,371,,
372,,2018-07-27 16:56:03.196,196,2018-07-27 17:56:03.196,2019-09-25 10:38:15.337,2018-07-27 16:57:46.987,SWC         ,23,1,1,1,12,,3,Least squares                 ,40.41459543709959,14.38753015578062,40.41341666666667,14.389983333333333,1532710658060,0,3.5417902327271853,78.37759488727089,,,245.42623441616445,15.109946621046202,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.511E1,""PARR"":8.683E0,""ANGLE"":2.136E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,372,,
373,,2018-07-27 16:56:23.335,335,2018-07-27 17:56:23.335,2019-09-25 10:38:15.337,2018-07-27 17:01:39.163,SWC         ,84,1,1,1,1,,3,Least squares                 ,40.41664552655848,14.396899213273967,40.41826666666667,14.3958,1532711067130,0,6.648667273238294,549.1907164055401,,,202.72797382086665,25.244404243283782,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.524E1,""PARR"":1.751E1,""ANGLE"":2.362E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,373,,
374,,2018-07-27 16:59:56.079,79,2018-07-27 17:59:56.079,2019-09-25 10:38:15.337,2018-07-27 17:06:59.125,SWC         ,233,1,1,1,2,,3,Least squares                 ,40.42540324379875,14.390213878224442,40.42581666666667,14.39835,1532711466080,0,14.40872530708529,3332.4155459367016,,,689.7655571042718,18.59702698550388,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.86E1,""PARR"":1.094E1,""ANGLE"":2.031E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,374,,
375,,2018-07-27 17:03:08.899,899,2018-07-27 18:03:08.899,2019-09-25 10:38:15.337,2018-07-27 17:04:48.452,SWC         ,82,1,1,1,3,,3,Least squares                 ,40.41675518702,14.395572969118232,40.418216666666666,14.39555,1532711057880,0,3.9303602429820677,318.4288194385654,,,162.41124353660206,8.609146865495228,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.609E0,""PARR"":7.572E0,""ANGLE"":2.991E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,375,,
376,,2018-07-27 17:07:04.162,162,2018-07-27 18:07:04.162,2019-09-25 10:38:15.337,2018-07-27 17:19:44.175,SWC         ,283,1,1,1,4,,3,Least squares                 ,40.425351261226275,14.404643496336826,40.42518333333334,14.398416666666666,1532711435280,0,4.0641056144414165,1146.013677658038,,,527.0602423355879,4.590837948045222,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.591E0,""PARR"":2.285E0,""ANGLE"":7.756E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,376,,
377,,2018-07-27 17:05:49.413,413,2018-07-27 18:05:49.413,2019-09-25 10:38:15.337,2018-07-27 17:19:04.261,SWC         ,190,1,1,1,5,Think these individuals are redections. Trains are starting to get messy        ,3,Least squares                 ,40.42239473445614,14.39412834361627,40.42075,14.397816666666667,1532711212120,0,5.455875366818188,1029.7045689618194,,,361.60040248866903,7.355307772856681,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.355E0,""PARR"":6.735E0,""ANGLE"":7.79E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,377,,
378,,2018-07-27 17:25:14.318,318,2018-07-27 18:25:14.318,2019-09-25 10:40:11.557,2018-07-27 17:40:42.233,SWC         ,258,1,1,1,6,Redetection                                                                     ,3,Least squares                 ,40.45581650461128,14.402387290268985,40.4578,14.3996,1532713028930,0,3.588318992012427,922.6096619551813,,,322.67303929504044,5.248882841859303,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.249E0,""PARR"":1.962E0,""ANGLE"":2.293E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,378,,
379,,2018-07-29 00:16:12.275,275,2018-07-29 01:16:12.275,2019-09-25 10:41:18.184,2018-07-29 00:21:59.656,DLD         ,133,14,16,20,7,,3,Least squares                 ,38.883674249056284,15.604988489656812,38.87931666666667,15.5995,1532823600150,0,0.9911663829785625,133.8427961701917,,,678.1299122385552,11.6756540174962,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.168E1,""PARR"":4.045E0,""ANGLE"":7.146E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,379,,
380,,2018-07-29 01:22:00.977,977,2018-07-29 02:22:00.977,2019-09-25 10:41:18.184,2018-07-29 01:27:19.020,DLD         ,194,3,5,6,8,,3,Least squares                 ,38.96247177490536,15.503005253660296,38.961016666666666,15.500533333333333,1532827503110,0,7.181230276833394,1382.7962131520117,,,267.88300933310626,4.042123917695881,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.042E0,""PARR"":1.535E0,""ANGLE"":7.164E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,380,,
381,,2018-07-29 18:54:07.926,926,2018-07-29 19:54:07.926,2019-09-25 10:42:02.988,2018-07-29 18:56:19.212,DLD         ,155,12,14,16,9,,3,Least squares                 ,38.789871850868316,14.433534484744916,38.79045,14.431233333333333,1532890490270,0,4.322634630122575,665.363098408754,,,209.40554912415703,3.166823639501776,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.167E0,""PARR"":1.122E0,""ANGLE"":5.118E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,381,,
382,,2018-07-29 20:07:58.690,690,2018-07-29 21:07:58.690,2019-09-25 10:42:02.988,2018-07-29 20:10:45.300,DLP         ,101,4,4,6,10,,3,Least squares                 ,38.662553878447696,14.39175343198027,38.66353333333333,14.387483333333334,1532894957630,0,1.5983276488791507,162.2344372390359,,,386.1553981408791,7.092485544590866,0,,0,"{""NAME"":""SimpleError"",""PERP"":7.092E0,""PARR"":2.386E0,""ANGLE"":5.118E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,382,,
383,,2018-07-29 20:52:50.994,994,2018-07-29 21:52:50.994,2019-09-25 10:42:02.988,2018-07-29 20:53:38.784,DLP         ,185,3,3,5,11,,3,Least squares                 ,38.594325681228646,14.355267204518375,38.59433333333333,14.354683333333334,1532897564370,0,8.385991886843858,1538.6365152924259,,,50.715999725186926,0.5108460541648105,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.108E-1,""PARR"":2.768E-1,""ANGLE"":5.118E0}                                                          ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,383,,
384,,2018-07-29 22:46:28.395,395,2018-07-29 23:46:28.395,2019-09-25 10:43:08.407,2018-07-29 22:51:32.963,DLD         ,198,4,5,8,12,,3,Least squares                 ,38.41186654073915,14.287347066279814,38.41076666666667,14.293216666666666,1532904535030,0,1.9780167545828025,391.6912838982293,,,525.4789254793851,8.23512376534538,0,,0,"{""NAME"":""SimpleError"",""PERP"":8.235E0,""PARR"":2.468E0,""ANGLE"":5.03E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,384,,
385,,2018-07-31 11:22:42.515,515,2018-07-31 12:22:42.515,2019-09-25 10:43:42.961,2018-07-31 11:48:01.560,SWC         ,244,1,1,1,1,,3,Least squares                 ,38.18592875889605,14.047136846479315,38.21318333333333,14.088266666666666,1533035564970,0,1.0953102712345815,269.0650856387687,,,4698.0849034461735,129.62488856348432,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.296E2,""PARR"":9.303E1,""ANGLE"":7.316E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,385,,
386,,2018-08-01 19:20:59.089,89,2018-08-01 20:20:59.089,2019-09-25 10:44:17.755,2018-08-01 19:23:27.869,SWB         ,102,1,1,1,2,,3,Least squares                 ,38.2958658809474,12.478815968821944,38.29655,12.473433333333332,1533151327050,0,0.4838328838654215,52.38328838654215,,,475.5294073725385,10.489454661365173,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.049E1,""PARR"":2.744E0,""ANGLE"":4.851E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,386,,
387,,2018-08-05 20:42:56.454,454,2018-08-05 21:42:56.454,2019-09-25 10:44:52.210,2018-08-05 20:52:34.417,NOTE        ,220,,,,3,UNKNOWN                                                                         ,3,Least squares                 ,38.367313956766225,9.157040769936666,38.356716666666664,9.20205,1533501751700,0,1.785839099382411,393.3129236653656,,,4094.6256219979505,191.93198686854663,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.919E2,""PARR"":2.75E1,""ANGLE"":1.891E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,387,,
388,,2018-08-06 01:16:20.559,559,2018-08-06 02:16:20.559,2019-09-26 15:00:24.299,2018-08-06 01:22:40.801,DLD         ,532,4,5,6,4,,3,Least squares                 ,38.781227780543304,9.405118527285252,38.77941666666667,9.410483333333334,1533518372970,0,1.9478385080240956,1036.3544092527707,,,506.4259463981613,4.282,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.282E0,""PARR"":1.442E0,""ANGLE"":1.962E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,388,,
389,,2018-08-06 01:30:18.948,948,2018-08-06 02:30:18.948,2019-09-26 15:00:24.299,2018-08-06 02:17:40.600,SWC         ,2182,1,1,1,5,,3,Least squares                 ,38.87239056939855,9.585965932184182,38.87945,9.455233333333334,1533522461960,0,0.268272399604227,588.8338311372148,,,11336.54883212253,97.02,0,,0,"{""NAME"":""SimpleError"",""PERP"":9.702E1,""PARR"":6.016E1,""ANGLE"":1.945E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,389,,
390,,2018-08-06 02:08:25.787,787,2018-08-06 03:08:25.787,2019-09-26 15:00:24.299,2018-08-06 02:59:43.203,SWC         ,2720,1,1,1,6,,3,Least squares                 ,38.843351387420114,9.54900144145358,38.87121666666667,9.451383333333334,1533522121990,0,2.1629888904883825,5883.003804347423,,,8996.570782293866,42.13,0,,0,"{""NAME"":""SimpleError"",""PERP"":4.213E1,""PARR"":1.011E1,""ANGLE"":1.927E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,390,,
391,,2018-08-08 02:03:51.555,555,2018-08-08 03:03:51.555,2019-09-25 10:54:36.987,2018-08-08 02:10:40.228,DLP         ,194,2,3,3,7,,3,Least squares                 ,38.573789307463244,10.944441037870783,38.570933333333336,10.96005,1533694095820,0,0.8238303532619146,162.1754278262876,,,1392.6844633142125,26.493590212207497,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.649E1,""PARR"":5.814E0,""ANGLE"":1.862E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,391,,
392,,2018-08-08 02:49:36.230,230,2018-08-08 03:49:36.230,2019-09-26 15:00:00.890,2018-08-08 02:51:44.898,DLD         ,317,13,16,18,8,,3,Least squares                 ,38.644655962955476,10.990916243854137,38.64523333333333,10.989066666666666,1533696620040,0,3.669030478493819,1159.744600725553,,,172.86782220081662,1.71,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.71E0,""PARR"":6.278E-1,""ANGLE"":2.037E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,392,,
393,,2018-08-08 04:28:57.954,954,2018-08-08 05:28:57.954,2019-09-26 15:00:00.891,2018-08-08 04:29:30.716,DLP         ,90,4,4,6,9,difficult to indentify individuals here                                         ,3,Least squares                 ,38.814011446215424,11.059773695043676,38.813633333333335,11.06075,1533702506270,0,7.389605496511885,654.2852836930459,,,94.39774619207826,2.43,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.43E0,""PARR"":1.1E0,""ANGLE"":2.002E0}                                                               ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,393,,
394,,2018-08-08 06:55:30.318,318,2018-08-08 07:55:30.318,2019-09-25 10:55:33.236,2018-08-08 07:04:04.316,DLP         ,167,1,1,1,10,,3,Least squares                 ,39.013661923513574,11.183233739737469,39.022283333333334,11.148183333333334,1533710948800,0,11.986213371424663,1981.7252062850694,,,3174.0863603649605,132.99002381764805,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.33E2,""PARR"":6.744E1,""ANGLE"":1.828E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,394,,
395,,2018-08-09 00:40:03.073,73,2018-08-09 01:40:03.073,2019-09-25 10:55:50.778,2018-08-09 00:45:15.580,DLD         ,297,3,5,7,11,,3,Least squares                 ,38.67258860822431,11.792004751830618,38.67308333333333,11.794483333333334,1533775349150,0,1.287966376284705,383.950081003988,,,221.94380995161848,1.94786403918443,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.948E0,""PARR"":1.168E0,""ANGLE"":4.43E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,395,,
396,,2018-08-09 01:49:36.622,622,2018-08-09 02:49:36.622,2019-09-26 15:02:00.212,2018-08-09 01:51:18.879,DLD         ,155,5,6,9,12,,3,Least squares                 ,38.55761512351282,11.843433361654618,38.556666666666665,11.840933333333334,1533779423060,0,0.7010547640997635,111.26137890726382,,,241.4541788976825,3.285,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.285E0,""PARR"":1.293E0,""ANGLE"":4.36E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,396,,
397,,2018-08-12 14:57:14.305,305,2018-08-12 15:57:14.305,2019-09-25 10:56:11.414,2018-08-12 14:59:50.314,DLD         ,98,3,3,5,1,,3,Least squares                 ,37.17437651657381,15.545284325630702,37.17203333333333,15.546983333333333,1534085889540,0,1.5460930563654003,152.42493341107843,,,300.70757608429096,5.149922554854154,0,,0,"{""NAME"":""SimpleError"",""PERP"":5.15E0,""PARR"":2.287E0,""ANGLE"":2.589E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,397,,
398,,2018-08-12 15:14:47.324,324,2018-08-12 16:14:47.324,2019-09-25 10:56:11.414,2018-08-12 15:16:43.045,NOTE        ,189,,,,2,Unsure                                                                          ,3,Least squares                 ,37.185757661629395,15.580197724423645,37.187133333333335,15.579016666666666,1534086840490,0,1.0649966861761504,203.1543803149401,,,185.2006390299492,3.6650306325903745,0,,0,"{""NAME"":""SimpleError"",""PERP"":3.665E0,""PARR"":2.403E0,""ANGLE"":2.606E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,398,,
399,,2018-08-12 15:37:06.484,484,2018-08-12 16:37:06.484,2019-09-25 10:56:11.414,2018-08-12 15:44:23.113,NOTE        ,189,,,,3,Check this                                                                      ,3,Least squares                 ,37.19663312914553,15.673543009506602,37.22246666666667,15.6553,1534089051290,0,10.725393945273252,2009.648667766098,,,3293.48729198371,194.82713018543006,0,,0,"{""NAME"":""SimpleError"",""PERP"":1.948E2,""PARR"":9.994E1,""ANGLE"":2.624E0}                                                            ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,399,,
400,,2018-08-12 18:59:25.244,244,2018-08-12 19:59:25.244,2019-09-25 14:04:00.897,2018-08-12 19:05:01.645,SWB         ,114,1,1,1,4,,3,Least squares                 ,37.40767309376969,15.953227017893198,37.391466666666666,16.042333333333332,1534099768340,0,0.1484117332643923,20.622114125611937,,,8069.451543224111,2960,0,,0,"{""NAME"":""SimpleError"",""PERP"":2.96E3,""PARR"":3.593E3,""ANGLE"":2.521E0}                                                             ",Unsupervised model selection                                                    ,,,,,,,,,,,,,,,,,,400,,
